	IDs	All_GEUVADIS
3070	ENSG00000139197	0.0120343
3071	ENSG00000139218	0.00107848
3072	ENSG00000139266	0.000882005
3073	ENSG00000139278	0.00380802
3074	ENSG00000139278	0.00367367
3075	ENSG00000139291	0.000438169
3076	ENSG00000139350	0.00134854
3077	ENSG00000139352	0.23927600000000002
3078	ENSG00000139370	0.00317635
3079	ENSG00000139372	0.00109289
3080	ENSG00000139405	0.00176335
3081	ENSG00000139428	0.012560600000000002
3082	ENSG00000139428	0.0568226
3083	ENSG00000139433	0.00191123
3084	ENSG00000139436	0.00120231
3085	ENSG00000139437	0.00270629
3086	ENSG00000139496	0.00150685
3087	ENSG00000139505	0.000626766
3088	ENSG00000139514	0.000919392
3089	ENSG00000139537	0.00421013
3090	ENSG00000139618	0.000430799
3091	ENSG00000139620	0.000530989
3092	ENSG00000139626	0.00526033
3093	ENSG00000139629	0.00393671
3094	ENSG00000139641	0.00196059
3095	ENSG00000139644	0.000979453
3096	ENSG00000139645	0.000664077
3097	ENSG00000139651	0.00053645
3098	ENSG00000139684	0.00209247
3099	ENSG00000139697	0.00045186699999999995
3100	ENSG00000139719	0.000584212
3101	ENSG00000139722	0.00511124
3102	ENSG00000139726	0.00117852
3103	ENSG00000139734	0.000278273
3104	ENSG00000139737	0.00238279
3105	ENSG00000139746	0.000801396
3106	ENSG00000139832	0.11762
3107	ENSG00000139842	0.00035976
3108	ENSG00000139921	0.00259801
3109	ENSG00000139977	0.000949669
3110	ENSG00000139990	0.000991071
3111	ENSG00000140025	0.00779814
3112	ENSG00000140030	0.00951709
3113	ENSG00000140044	0.0249097
3114	ENSG00000140105	0.00994903
3115	ENSG00000140157	0.00212567
3116	ENSG00000140199	0.00368507
3117	ENSG00000140259	0.00245809
3118	ENSG00000140262	0.00049338
3119	ENSG00000140263	0.389411
3120	ENSG00000140307	0.018938800000000002
3121	ENSG00000140307	0.0116463
3122	ENSG00000140319	0.00219975
3123	ENSG00000140320	0.000675739
3124	ENSG00000140332	0.00336819
3125	ENSG00000140367	0.000647949
3126	ENSG00000140374	0.000824524
3127	ENSG00000140379	0.00619806
3128	ENSG00000140382	0.00109023
3129	ENSG00000140391	0.00972462
3130	ENSG00000140395	0.00414588
3131	ENSG00000140396	0.00032590099999999997
3132	ENSG00000140400	0.00273251
3133	ENSG00000140406	0.0094036
3134	ENSG00000140451	0.0108293
3135	ENSG00000140464	0.00197374
3136	ENSG00000140471	0.00198039
3137	ENSG00000140474	0.00847073
3138	ENSG00000140497	0.00213916
3139	ENSG00000140521	0.00165205
3140	ENSG00000140525	0.00133427
3141	ENSG00000140526	0.00429451
3142	ENSG00000140534	0.000788357
3143	ENSG00000140553	0.00476625
3144	ENSG00000140563	0.00441993
3145	ENSG00000140564	0.012754600000000001
3146	ENSG00000140575	0.00258305
3147	ENSG00000140577	0.00525389
3148	ENSG00000140577	0.000995341
3149	ENSG00000140598	0.0011987
3150	ENSG00000140632	0.0041277
3151	ENSG00000140650	0.00729118
3152	ENSG00000140718	0.0019947
3153	ENSG00000140740	0.00259596
3154	ENSG00000140750	0.00976726
3155	ENSG00000140829	0.0006587489999999999
3156	ENSG00000140829	0.00160274
3157	ENSG00000140853	0.00109815
3158	ENSG00000140854	0.00184837
3159	ENSG00000140905	0.00872616
3160	ENSG00000140931	0.055288
3161	ENSG00000140941	0.00286454
3162	ENSG00000140943	0.00521687
3163	ENSG00000140968	0.0049061999999999995
3164	ENSG00000140983	0.000890492
3165	ENSG00000140988	0.101078
3166	ENSG00000140990	0.00090104
3167	ENSG00000140992	0.0008800489999999999
3168	ENSG00000141002	0.00130235
3169	ENSG00000141026	0.00176078
3170	ENSG00000141030	0.0029087
3171	ENSG00000141068	0.00114097
3172	ENSG00000141076	0.00533637
3173	ENSG00000141127	0.00153075
3174	ENSG00000141179	0.00349301
3175	ENSG00000141219	0.000764777
3176	ENSG00000141232	0.010872399999999999
3177	ENSG00000141252	0.000549162
3178	ENSG00000141258	0.000768338
3179	ENSG00000141293	0.0192152
3180	ENSG00000141295	0.0005027440000000001
3181	ENSG00000141349	0.000249753
3182	ENSG00000141380	0.00115637
3183	ENSG00000141384	0.0178775
3184	ENSG00000141385	0.00132622
3185	ENSG00000141385	0.000856561
3186	ENSG00000141424	0.00126893
3187	ENSG00000141425	0.0007161180000000001
3188	ENSG00000141429	0.00358602
3189	ENSG00000141446	0.0006497580000000001
3190	ENSG00000141452	0.00227062
3191	ENSG00000141456	0.000343445
3192	ENSG00000141458	0.00045953300000000003
3193	ENSG00000141480	0.00276732
3194	ENSG00000141499	0.00204928
3195	ENSG00000141503	0.00166405
3196	ENSG00000141504	0.000624274
3197	ENSG00000141506	0.00765942
3198	ENSG00000141510	0.00207752
3199	ENSG00000141524	0.00129137
3200	ENSG00000141524	0.00523481
3201	ENSG00000141526	0.00140762
3202	ENSG00000141543	0.00225402
3203	ENSG00000141556	0.00777711
3204	ENSG00000141560	0.00888832
3205	ENSG00000141562	0.00904927
3206	ENSG00000141564	0.00889166
3207	ENSG00000141568	0.000696928
3208	ENSG00000141569	0.00961898
3209	ENSG00000141576	0.0402734
3210	ENSG00000141580	0.00141045
3211	ENSG00000141644	0.00055915
3212	ENSG00000141664	0.000517701
3213	ENSG00000141682	0.00167819
3214	ENSG00000141698	0.0815428
3215	ENSG00000141699	0.0014854
3216	ENSG00000141858	0.000488346
3217	ENSG00000141867	0.000661237
3218	ENSG00000141873	0.000699525
3219	ENSG00000141905	0.023599400000000003
3220	ENSG00000141956	0.00198775
3221	ENSG00000141959	0.00464134
3222	ENSG00000141968	0.00220311
3223	ENSG00000141985	0.0003859
3224	ENSG00000141994	0.0194482
3225	ENSG00000142002	0.00337562
3226	ENSG00000142039	0.000588166
3227	ENSG00000142046	0.0078269
3228	ENSG00000142082	0.00055825
3229	ENSG00000142102	0.0486161
3230	ENSG00000142166	0.0007247139999999999
3231	ENSG00000142178	0.030774400000000004
3232	ENSG00000142186	0.00487175
3233	ENSG00000142207	0.0009585419999999999
3234	ENSG00000142208	0.00209717
3235	ENSG00000142227	0.0074414
3236	ENSG00000142327	0.00105142
3237	ENSG00000142330	0.000899545
3238	ENSG00000142396	0.00228548
3239	ENSG00000142409	0.00174981
3240	ENSG00000142507	0.00106852
3241	ENSG00000142541	0.0039336
3242	ENSG00000142583	0.036921499999999996
3243	ENSG00000142599	0.0009629230000000001
3244	ENSG00000142634	0.00138932
3245	ENSG00000142655	0.00038012
3246	ENSG00000142657	0.00180838
3247	ENSG00000142669	0.00108514
3248	ENSG00000142684	0.0129141
3249	ENSG00000142687	0.0005962540000000001
3250	ENSG00000142731	0.00026995
3251	ENSG00000142751	0.00338724
3252	ENSG00000142765	0.0122419
3253	ENSG00000142784	0.00354344
3254	ENSG00000142864	0.00198556
3255	ENSG00000142867	0.000516977
3256	ENSG00000142875	0.00862047
3257	ENSG00000142892	0.00033973699999999995
3258	ENSG00000142945	0.00269156
3259	ENSG00000143033	0.000364591
3260	ENSG00000143119	0.00217949
3261	ENSG00000143149	0.00274007
3262	ENSG00000143155	0.00298276
3263	ENSG00000143157	0.00650101
3264	ENSG00000143158	0.00271717
3265	ENSG00000143162	0.00996584
3266	ENSG00000143164	0.00433465
3267	ENSG00000143179	0.00183648
3268	ENSG00000143183	0.000321499
3269	ENSG00000143190	0.00041890300000000004
3270	ENSG00000143198	0.0201057
3271	ENSG00000143228	0.0035921
3272	ENSG00000143258	0.000572677
3273	ENSG00000143294	0.000245296
3274	ENSG00000143297	0.00847051
3275	ENSG00000143314	0.00350877
3276	ENSG00000143319	0.000542013
3277	ENSG00000143324	0.000281816
3278	ENSG00000143333	0.00471723
3279	ENSG00000143337	0.00112607
3280	ENSG00000143344	0.011106200000000002
3281	ENSG00000143353	0.00044227800000000005
3282	ENSG00000143363	0.0020250999999999997
3283	ENSG00000143373	0.00164024
3284	ENSG00000143374	0.000483669
3285	ENSG00000143376	0.00033864800000000004
3286	ENSG00000143384	0.000790864
3287	ENSG00000143390	0.000957917
3288	ENSG00000143393	0.000751241
3289	ENSG00000143401	0.000281198
3290	ENSG00000143418	0.00133453
3291	ENSG00000143420	0.000775341
3292	ENSG00000143436	0.000292895
3293	ENSG00000143437	0.000633587
3294	ENSG00000143442	0.000678369
3295	ENSG00000143457	0.00245682
3296	ENSG00000143476	0.0008285930000000001
3297	ENSG00000143486	0.00211732
3298	ENSG00000143494	0.00418456
3299	ENSG00000143499	0.00139409
3300	ENSG00000143507	0.00115204
3301	ENSG00000143515	0.00116857
3302	ENSG00000143537	0.029251299999999997
3303	ENSG00000143553	0.00186777
3304	ENSG00000143569	0.000541852
3305	ENSG00000143570	0.00180275
3306	ENSG00000143575	0.00391165
3307	ENSG00000143603	0.00339729
3308	ENSG00000143612	0.00319138
3309	ENSG00000143614	0.0004942869999999999
3310	ENSG00000143622	0.00547416
3311	ENSG00000143624	0.00160477
3312	ENSG00000143633	0.00581148
3313	ENSG00000143641	0.00327956
3314	ENSG00000143643	0.00235305
3315	ENSG00000143653	0.0006939930000000001
3316	ENSG00000143727	0.00187489
3317	ENSG00000143740	0.00114709
3318	ENSG00000143742	0.00490675
3319	ENSG00000143748	0.000646064
3320	ENSG00000143751	0.00727746
3321	ENSG00000143753	0.00261101
3322	ENSG00000143756	0.00949272
3323	ENSG00000143772	0.0005303
3324	ENSG00000143774	0.0058691
3325	ENSG00000143776	0.128196
3326	ENSG00000143799	0.0015811
3327	ENSG00000143811	0.00237117
3328	ENSG00000143815	0.000697018
3329	ENSG00000143847	0.00161991
3330	ENSG00000143851	0.00322333
3331	ENSG00000143870	0.00165391
3332	ENSG00000143878	0.027208799999999998
3333	ENSG00000143882	0.0027803
3334	ENSG00000143891	0.05267959999999999
3335	ENSG00000143924	0.00187571
3336	ENSG00000143952	0.00029818
3337	ENSG00000143971	0.00227538
3338	ENSG00000144021	0.00350691
3339	ENSG00000144028	0.000935552
3340	ENSG00000144029	0.000505636
3341	ENSG00000144034	0.010018
3342	ENSG00000144043	0.000818534
3343	ENSG00000144048	0.00745561
3344	ENSG00000144118	0.0137827
3345	ENSG00000144120	0.00578407
3346	ENSG00000144130	0.000271828
3347	ENSG00000144136	0.00105613
3348	ENSG00000144161	0.000247692
3349	ENSG00000144224	0.000402222
3350	ENSG00000144231	0.00226613
3351	ENSG00000144233	0.0018609000000000002
3352	ENSG00000144320	0.000619965
3353	ENSG00000144354	0.00676691
3354	ENSG00000144357	0.000608646
3355	ENSG00000144381	0.00605508
3356	ENSG00000144401	0.00311951
3357	ENSG00000144401	0.000702114
3358	ENSG00000144451	0.00220239
3359	ENSG00000144468	0.000871229
3360	ENSG00000144476	0.009783499999999999
3361	ENSG00000144524	0.00104037
3362	ENSG00000144559	0.0243732
3363	ENSG00000144560	0.00349654
3364	ENSG00000144566	0.0018114000000000001
3365	ENSG00000144566	0.00166572
3366	ENSG00000144567	0.000428486
3367	ENSG00000144579	0.00167001
3368	ENSG00000144580	0.00386267
3369	ENSG00000144589	0.00280339
3370	ENSG00000144597	0.0034908
3371	ENSG00000144597	0.00175047
3372	ENSG00000144635	0.00760406
3373	ENSG00000144655	0.00460056
3374	ENSG00000144659	0.000457465
3375	ENSG00000144674	0.000403168
3376	ENSG00000144711	0.00156731
3377	ENSG00000144713	0.000745313
3378	ENSG00000144736	0.00344959
3379	ENSG00000144741	0.00807122
3380	ENSG00000144741	0.0009580989999999999
3381	ENSG00000144746	0.00128875
3382	ENSG00000144791	0.00174863
3383	ENSG00000144802	0.00250102
3384	ENSG00000144827	0.00255862
3385	ENSG00000144837	0.00983496
3386	ENSG00000144840	0.00266021
3387	ENSG00000144843	0.00133458
3388	ENSG00000144848	0.00148465
3389	ENSG00000144867	0.000363727
3390	ENSG00000144909	0.000368826
3391	ENSG00000145016	0.00134993
3392	ENSG00000145022	0.000503262
3393	ENSG00000145088	0.0089216
3394	ENSG00000145103	0.00726115
3395	ENSG00000145191	0.0010814
3396	ENSG00000145191	0.00199039
3397	ENSG00000145191	0.00396783
3398	ENSG00000145194	0.000368591
3399	ENSG00000145216	0.00761403
3400	ENSG00000145220	0.000282385
3401	ENSG00000145241	0.00520819
3402	ENSG00000145246	0.00940382
3403	ENSG00000145293	0.000430586
3404	ENSG00000145348	0.0134393
3405	ENSG00000145349	0.00340964
3406	ENSG00000145354	0.00724969
3407	ENSG00000145365	0.0114284
3408	ENSG00000145386	0.000643594
3409	ENSG00000145388	0.0008600319999999999
3410	ENSG00000145425	0.028471100000000003
3411	ENSG00000145439	0.00299581
3412	ENSG00000145495	0.000712653
3413	ENSG00000145545	0.00073067
3414	ENSG00000145592	0.00941786
3415	ENSG00000145604	0.000344935
3416	ENSG00000145675	0.00161815
3417	ENSG00000145685	0.00131055
3418	ENSG00000145687	0.000752465
3419	ENSG00000145703	0.00994623
3420	ENSG00000145725	0.0025821999999999998
3421	ENSG00000145730	0.00213784
3422	ENSG00000145734	0.000762132
3423	ENSG00000145740	0.000523356
3424	ENSG00000145779	0.00261465
3425	ENSG00000145780	0.000943782
3426	ENSG00000145781	0.00880054
3427	ENSG00000145782	0.00108202
3428	ENSG00000145817	0.00243041
3429	ENSG00000145850	0.012927700000000002
3430	ENSG00000145860	0.000764901
3431	ENSG00000145868	0.00102792
3432	ENSG00000145882	0.00264723
3433	ENSG00000145901	0.00106326
3434	ENSG00000145907	0.0009759230000000001
3435	ENSG00000145911	0.00114611
3436	ENSG00000145916	0.000717532
3437	ENSG00000145919	0.0009288310000000001
3438	ENSG00000145979	0.015397899999999999
3439	ENSG00000145982	0.00318682
3440	ENSG00000145990	0.000388702
3441	ENSG00000145996	0.00350563
3442	ENSG00000146007	0.00789308
3443	ENSG00000146063	0.00905693
3444	ENSG00000146067	0.00082978
3445	ENSG00000146083	0.0009718610000000001
3446	ENSG00000146085	0.00787771
3447	ENSG00000146094	0.00542119
3448	ENSG00000146109	0.000214243
3449	ENSG00000146192	0.00453381
3450	ENSG00000146232	0.000887095
3451	ENSG00000146243	0.000399481
3452	ENSG00000146247	0.00039126
3453	ENSG00000146278	0.00142446
3454	ENSG00000146281	0.00729907
3455	ENSG00000146282	0.00044477599999999997
3456	ENSG00000146376	0.00261584
3457	ENSG00000146386	0.0126614
3458	ENSG00000146416	0.00383872
3459	ENSG00000146425	0.00121306
3460	ENSG00000146433	0.0011285
3461	ENSG00000146476	0.00221889
3462	ENSG00000146540	0.0195227
3463	ENSG00000146576	0.0117525
3464	ENSG00000146587	0.000959992
3465	ENSG00000146670	0.0008316389999999999
3466	ENSG00000146676	0.00035697699999999997
3467	ENSG00000146701	0.00111512
3468	ENSG00000146729	0.00194619
3469	ENSG00000146731	0.000534105
3470	ENSG00000146733	
3471	ENSG00000146757	0.000598717
3472	ENSG00000146802	0.00042750800000000005
3473	ENSG00000146830	0.00157044
3474	ENSG00000146833	0.00536064
3475	ENSG00000146834	0.0024272
3476	ENSG00000146842	0.00235659
3477	ENSG00000146909	0.00177077
3478	ENSG00000146918	0.00683559
3479	ENSG00000146963	0.000486363
3480	ENSG00000147316	0.00104774
3481	ENSG00000147324	0.00734648
3482	ENSG00000147416	0.000345981
3483	ENSG00000147419	0.00291693
3484	ENSG00000147439	0.00152779
3485	ENSG00000147454	0.00260929
3486	ENSG00000147457	0.000529643
3487	ENSG00000147471	0.00123111
3488	ENSG00000147526	0.0010838
3489	ENSG00000147533	0.0005578569999999999
3490	ENSG00000147536	0.00036044
3491	ENSG00000147548	0.000716468
3492	ENSG00000147649	0.000579634
3493	ENSG00000147654	0.0034428000000000006
3494	ENSG00000147669	0.000247542
3495	ENSG00000147679	0.00167953
3496	ENSG00000147684	0.0007233710000000001
3497	ENSG00000147852	0.0460439
3498	ENSG00000147853	0.00706904
3499	ENSG00000147854	0.00211119
3500	ENSG00000147872	0.0120255
3501	ENSG00000147874	0.00038574800000000005
3502	ENSG00000147889	0.044101
3503	ENSG00000147955	0.0137719
3504	ENSG00000148153	0.0006602610000000001
3505	ENSG00000148154	0.00963272
3506	ENSG00000148175	0.00486211
3507	ENSG00000148218	0.00664372
3508	ENSG00000148248	0.00238068
3509	ENSG00000148291	0.0020526999999999998
3510	ENSG00000148296	0.0032788000000000006
3511	ENSG00000148297	0.000442777
3512	ENSG00000148300	0.00645183
3513	ENSG00000148308	0.00106425
3514	ENSG00000148331	0.000247378
3515	ENSG00000148334	0.022376300000000002
3516	ENSG00000148337	0.0007620439999999999
3517	ENSG00000148339	0.00908266
3518	ENSG00000148341	0.00887807
3519	ENSG00000148356	0.00638647
3520	ENSG00000148358	0.000723563
3521	ENSG00000148384	0.0014557
3522	ENSG00000148396	0.0011387
3523	ENSG00000148399	0.0008518660000000001
3524	ENSG00000148400	0.000613581
3525	ENSG00000148429	0.00498014
3526	ENSG00000148444	0.00346801
3527	ENSG00000148450	0.00598951
3528	ENSG00000148484	0.00482855
3529	ENSG00000148498	0.08444249999999999
3530	ENSG00000148516	0.000540626
3531	ENSG00000148606	0.000424025
3532	ENSG00000148634	0.000330787
3533	ENSG00000148672	0.000249655
3534	ENSG00000148690	0.00482279
3535	ENSG00000148700	0.00732365
3536	ENSG00000148730	0.00134011
3537	ENSG00000148773	0.00104914
3538	ENSG00000148824	0.0098789
3539	ENSG00000148834	0.00542783
3540	ENSG00000148840	0.0003212
3541	ENSG00000148842	0.00106619
3542	ENSG00000148843	0.00105943
3543	ENSG00000148908	0.0055103999999999995
3544	ENSG00000148925	0.000400604
3545	ENSG00000148935	0.0761721
3546	ENSG00000148943	0.000532702
3547	ENSG00000148950	0.000247897
3548	ENSG00000148985	0.00396659
3549	ENSG00000149016	0.00125479
3550	ENSG00000149084	0.0252996
3551	ENSG00000149089	0.00928797
3552	ENSG00000149089	0.013040200000000002
3553	ENSG00000149091	0.00047431800000000005
3554	ENSG00000149115	0.00838328
3555	ENSG00000149136	0.00108388
3556	ENSG00000149150	0.000333821
3557	ENSG00000149182	0.00207184
3558	ENSG00000149187	0.0008440339999999999
3559	ENSG00000149196	0.0011907
3560	ENSG00000149218	0.00253705
3561	ENSG00000149231	0.00217093
3562	ENSG00000149257	0.00920699
3563	ENSG00000149269	0.00922133
3564	ENSG00000149273	0.00235717
3565	ENSG00000149289	0.00386747
3566	ENSG00000149308	0.00043668099999999996
3567	ENSG00000149311	0.000608115
3568	ENSG00000149313	0.000529208
3569	ENSG00000149380	0.00205109
3570	ENSG00000149428	0.00163325
3571	ENSG00000149474	0.000472333
3572	ENSG00000149476	0.00279403
3573	ENSG00000149476	0.0102156
3574	ENSG00000149480	0.000946615
3575	ENSG00000149485	0.00236244
3576	ENSG00000149499	0.00339738
3577	ENSG00000149503	0.000762376
3578	ENSG00000149532	0.00267694
3579	ENSG00000149547	0.00804976
3580	ENSG00000149554	0.00667911
3581	ENSG00000149557	0.0517182
3582	ENSG00000149564	0.0289905
3583	ENSG00000149577	0.00319985
3584	ENSG00000149600	0.00245539
3585	ENSG00000149658	0.00340533
3586	ENSG00000149679	0.00167218
3587	ENSG00000149743	0.00368225
3588	ENSG00000149761	0.000400656
3589	ENSG00000149781	0.00230398
3590	ENSG00000149809	0.00220382
3591	ENSG00000149930	0.000602296
3592	ENSG00000150093	0.00768663
3593	ENSG00000150403	0.00211447
3594	ENSG00000150433	0.00129887
3595	ENSG00000150459	0.00925453
3596	ENSG00000150527	0.000428221
3597	ENSG00000150593	0.00908669
3598	ENSG00000150637	0.038138599999999995
3599	ENSG00000150753	0.00129928
3600	ENSG00000150756	0.000997898
3601	ENSG00000150768	0.0035844
3602	ENSG00000150776	0.000717948
3603	ENSG00000150867	0.0025402
3604	ENSG00000150961	0.000500996
3605	ENSG00000150977	0.00623956
3606	ENSG00000150990	0.0008887330000000001
3607	ENSG00000150991	0.0032246
3608	ENSG00000150995	0.00163659
3609	ENSG00000151116	0.00129114
3610	ENSG00000151131	0.0026
3611	ENSG00000151135	0.00100401
3612	ENSG00000151148	0.0007379989999999999
3613	ENSG00000151176	0.00240532
3614	ENSG00000151287	0.000281747
3615	ENSG00000151292	0.000513371
3616	ENSG00000151327	0.00761392
3617	ENSG00000151332	0.00058005
3618	ENSG00000151366	0.00429805
3619	ENSG00000151413	0.0040281
3620	ENSG00000151414	0.00167807
3621	ENSG00000151445	0.00340584
3622	ENSG00000151461	0.00452425
3623	ENSG00000151465	0.00209139
3624	ENSG00000151466	0.0046927
3625	ENSG00000151470	0.0225806
3626	ENSG00000151502	0.000700212
3627	ENSG00000151503	0.00487778
3628	ENSG00000151552	0.0274517
3629	ENSG00000151553	0.000715209
3630	ENSG00000151576	0.000312847
3631	ENSG00000151651	0.0031972
3632	ENSG00000151665	0.00460671
3633	ENSG00000151689	0.010491799999999999
3634	ENSG00000151690	0.00146075
3635	ENSG00000151702	0.00123217
3636	ENSG00000151725	0.036083300000000006
3637	ENSG00000151726	0.00251509
3638	ENSG00000151748	0.00125654
3639	ENSG00000151779	0.000601144
3640	ENSG00000151806	0.0036109000000000002
3641	ENSG00000151835	0.000323577
3642	ENSG00000151849	0.00148017
3643	ENSG00000151882	0.0261156
3644	ENSG00000151883	0.00351516
3645	ENSG00000151893	0.000588585
3646	ENSG00000151914	0.00301747
3647	ENSG00000151923	0.00106261
3648	ENSG00000152056	0.0123432
3649	ENSG00000152061	0.015083700000000002
3650	ENSG00000152102	0.000831293
3651	ENSG00000152127	0.0025749
3652	ENSG00000152133	0.00217313
3653	ENSG00000152147	0.000245282
3654	ENSG00000152219	0.00851447
3655	ENSG00000152229	0.0345056
3656	ENSG00000152234	0.00184181
3657	ENSG00000152256	0.00156984
3658	ENSG00000152291	0.00396923
3659	ENSG00000152332	0.00172388
3660	ENSG00000152359	0.00698039
3661	ENSG00000152382	0.000731482
3662	ENSG00000152404	0.00392991
3663	ENSG00000152422	0.000647122
3664	ENSG00000152433	0.00590656
3665	ENSG00000152455	0.00106497
3666	ENSG00000152464	0.00106027
3667	ENSG00000152484	0.00175749
3668	ENSG00000152492	0.00503702
3669	ENSG00000152495	0.0120274
3670	ENSG00000152518	0.0009751769999999999
3671	ENSG00000152520	0.00100901
3672	ENSG00000152556	0.00148145
3673	ENSG00000152558	0.00435653
3674	ENSG00000152683	0.000313745
3675	ENSG00000152684	0.000280542
3676	ENSG00000152689	0.0075429
3677	ENSG00000152700	0.00888329
3678	ENSG00000152749	0.00133012
3679	ENSG00000152778	0.00234613
3680	ENSG00000152795	0.00103683
3681	ENSG00000152818	0.00179912
3682	ENSG00000152944	0.000314757
3683	ENSG00000153006	0.00118739
3684	ENSG00000153015	0.00036749
3685	ENSG00000153029	0.0010692
3686	ENSG00000153046	0.00270415
3687	ENSG00000153066	0.0075072
3688	ENSG00000153094	0.030589699999999997
3689	ENSG00000153113	0.00533174
3690	ENSG00000153140	0.00148433
3691	ENSG00000153147	0.00152505
3692	ENSG00000153179	0.00117308
3693	ENSG00000153187	0.016766299999999998
3694	ENSG00000153201	0.00048244900000000003
3695	ENSG00000153207	0.00239161
3696	ENSG00000153214	0.000364423
3697	ENSG00000153310	0.000626237
3698	ENSG00000153317	0.000244164
3699	ENSG00000153339	0.00032749900000000003
3700	ENSG00000153363	0.0032653
3701	ENSG00000153391	0.0113494
3702	ENSG00000153395	0.00875269
3703	ENSG00000153406	0.00596946
3704	ENSG00000153560	0.00108512
3705	ENSG00000153560	0.00146395
3706	ENSG00000153561	0.00239051
3707	ENSG00000153574	0.00573182
3708	ENSG00000153767	0.00035469
3709	ENSG00000153774	0.00225856
3710	ENSG00000153786	0.00100949
3711	ENSG00000153815	0.0016054
3712	ENSG00000153827	0.00112152
3713	ENSG00000153879	0.000610253
3714	ENSG00000153898	0.0214024
3715	ENSG00000153922	0.000266867
3716	ENSG00000153936	0.001292
3717	ENSG00000153944	0.00279857
3718	ENSG00000154001	0.00242022
3719	ENSG00000154025	0.000630399
3720	ENSG00000154079	0.00291168
3721	ENSG00000154122	0.028508600000000002
3722	ENSG00000154124	0.000330615
3723	ENSG00000154165	0.00622333
3724	ENSG00000154174	0.00130265
3725	ENSG00000154217	0.032493799999999996
3726	ENSG00000154237	0.0013059
3727	ENSG00000154262	0.024397099999999998
3728	ENSG00000154265	0.0008543369999999999
3729	ENSG00000154310	0.00725637
3730	ENSG00000154328	0.00908822
3731	ENSG00000154429	0.0169305
3732	ENSG00000154473	0.00517118
3733	ENSG00000154518	0.0019679000000000003
3734	ENSG00000154642	0.00173101
3735	ENSG00000154719	0.00261109
3736	ENSG00000154760	0.015209899999999998
3737	ENSG00000154767	0.00265942
3738	ENSG00000154781	0.00489848
3739	ENSG00000154803	0.00392992
3740	ENSG00000154813	0.00541598
3741	ENSG00000154814	0.00171114
3742	ENSG00000154814	0.00379411
3743	ENSG00000154822	0.000522727
3744	ENSG00000154832	0.0008382919999999999
3745	ENSG00000154839	0.00186427
3746	ENSG00000154845	0.00363593
3747	ENSG00000154864	0.273332
3748	ENSG00000154920	0.00066266
3749	ENSG00000154928	0.0042748000000000005
3750	ENSG00000154930	0.00193369
3751	ENSG00000154945	0.000639061
3752	ENSG00000154978	0.000895317
3753	ENSG00000155090	0.012619
3754	ENSG00000155096	0.00141455
3755	ENSG00000155097	0.00376721
3756	ENSG00000155099	0.00515828
3757	ENSG00000155100	0.00225241
3758	ENSG00000155111	0.00201135
3759	ENSG00000155189	0.00161641
3760	ENSG00000155229	0.00042050000000000003
3761	ENSG00000155252	0.000570251
3762	ENSG00000155256	0.000605755
3763	ENSG00000155304	0.000561053
3764	ENSG00000155307	0.0178967
3765	ENSG00000155329	0.00318891
3766	ENSG00000155363	0.00175181
3767	ENSG00000155368	0.00168249
3768	ENSG00000155380	0.00401429
3769	ENSG00000155393	0.000822073
3770	ENSG00000155463	0.00641309
3771	ENSG00000155465	0.20094
3772	ENSG00000155506	0.00169545
3773	ENSG00000155508	0.00117788
3774	ENSG00000155561	0.00112737
3775	ENSG00000155629	0.00521371
3776	ENSG00000155660	0.0048005
3777	ENSG00000155729	0.00216525
3778	ENSG00000155827	0.00032097
3779	ENSG00000155849	0.00181794
3780	ENSG00000155868	0.000250217
3781	ENSG00000155876	0.00085981
3782	ENSG00000155903	0.000527283
3783	ENSG00000155906	0.00343107
3784	ENSG00000155957	0.00582873
3785	ENSG00000155975	0.00154177
3786	ENSG00000156030	0.0007990689999999999
3787	ENSG00000156110	0.000822866
3788	ENSG00000156136	0.000320179
3789	ENSG00000156170	0.0125734
3790	ENSG00000156171	0.00606247
3791	ENSG00000156232	0.00114923
3792	ENSG00000156256	0.000543476
3793	ENSG00000156261	0.00501649
3794	ENSG00000156273	0.00068496
3795	ENSG00000156304	0.000916843
3796	ENSG00000156411	0.00926246
3797	ENSG00000156467	0.12573399999999998
3798	ENSG00000156482	0.00304676
3799	ENSG00000156508	0.00284698
3800	ENSG00000156515	0.00439345
3801	ENSG00000156521	0.00040059599999999997
3802	ENSG00000156587	0.00767422
3803	ENSG00000156599	0.00093772
3804	ENSG00000156639	0.00239668
3805	ENSG00000156675	0.0007967989999999999
3806	ENSG00000156735	0.00601286
3807	ENSG00000156738	0.00270737
3808	ENSG00000156787	0.00043253300000000003
3809	ENSG00000156795	0.00795224
3810	ENSG00000156802	0.0005808440000000001
3811	ENSG00000156858	0.00326419
3812	ENSG00000156875	0.0008100560000000001
3813	ENSG00000156876	0.00123306
3814	ENSG00000156931	0.000783293
3815	ENSG00000156958	0.006810899999999999
3816	ENSG00000156970	0.000803023
3817	ENSG00000156976	0.00123847
3818	ENSG00000157014	0.00180346
3819	ENSG00000157020	0.00021267
3820	ENSG00000157036	0.000504366
3821	ENSG00000157045	0.000968267
3822	ENSG00000157106	0.00100959
3823	ENSG00000157181	0.000243689
3824	ENSG00000157184	0.00171619
3825	ENSG00000157191	0.00120859
3826	ENSG00000157193	0.00281926
3827	ENSG00000157212	0.0022337
